Test (2B): leader backs up quickly over incorrect follower logs ...
000000 VOTE Server 1 started election for term 1
000014 VOTE Server 0 received requestVote | term: 1, candidateId: 1, lastLogIndex: 0, lastLogTerm: 0
027521 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 8, prevLogTerm: 3, leaderCommit: 8, entries: 0
027524 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 8, prevLogTerm: 3, leaderCommit: 8, entries: 0
027618 LOG1 Server 4 received command 4456218254011993139 | term: 3, index: 9
028508 APND Server 4 sending appendEntries to 0 | nextIndex: 9, logLength: 10
028509 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
028510 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 10
028514 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
028514 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 10
028516 APND Server 4 sending appendEntries to 3 | nextIndex: 9, logLength: 10
028519 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 8, prevLogTerm: 3, leaderCommit: 8, entries: 1
028520 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
028525 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 8, prevLogTerm: 3, leaderCommit: 8, entries: 1
028527 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
029511 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
029512 APND Server 4 sending appendEntries to 3 | nextIndex: 10, logLength: 10
029515 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
029515 APND Server 4 sending appendEntries to 0 | nextIndex: 10, logLength: 10
029517 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
029522 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 9, prevLogTerm: 3, leaderCommit: 9, entries: 0
029523 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
029522 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 9, prevLogTerm: 3, leaderCommit: 9, entries: 0
029518 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 10
029528 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 10
029696 LOG1 Server 4 received command 8903461762020867545 | term: 3, index: 10
029697 VOTE Server 2 started election for term 5
030516 APND Server 4 sending appendEntries to 3 | nextIndex: 10, logLength: 11
030519 APND Server 4 sending appendEntries to 0 | nextIndex: 10, logLength: 11
030517 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
030522 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 11
030523 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
030528 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 9, prevLogTerm: 3, leaderCommit: 9, entries: 1
030529 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 11
030530 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
030528 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 9, prevLogTerm: 3, leaderCommit: 9, entries: 1
030535 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
031517 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 11
031518 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
031520 APND Server 4 sending appendEntries to 0 | nextIndex: 11, logLength: 11
031520 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
031521 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
031522 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 11
031526 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 10, prevLogTerm: 3, leaderCommit: 10, entries: 0
031527 APND Server 4 sending appendEntries to 3 | nextIndex: 11, logLength: 11
031528 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
031533 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 10, prevLogTerm: 3, leaderCommit: 10, entries: 0
031769 LOG1 Server 4 received command 5311342579647190691 | term: 3, index: 11
032519 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 12
032519 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
032522 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 12
032523 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
032526 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
032526 APND Server 4 sending appendEntries to 0 | nextIndex: 11, logLength: 12
032528 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
032530 APND Server 4 sending appendEntries to 3 | nextIndex: 11, logLength: 12
032534 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 10, prevLogTerm: 3, leaderCommit: 10, entries: 1
032539 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 10, prevLogTerm: 3, leaderCommit: 10, entries: 1
033342 VOTE Server 2 started election for term 6
033530 APND Server 4 sending appendEntries to 3 | nextIndex: 12, logLength: 12
033533 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 12
033531 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
033540 APND Server 4 sending appendEntries to 0 | nextIndex: 12, logLength: 12
033548 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 11, prevLogTerm: 3, leaderCommit: 11, entries: 0
033548 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 12
033548 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
033561 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 11, prevLogTerm: 3, leaderCommit: 11, entries: 0
033563 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
033569 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
033628 LOG1 Server 4 received command 6455513023964937177 | term: 3, index: 12
034540 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 13
034542 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
034544 APND Server 4 sending appendEntries to 0 | nextIndex: 12, logLength: 13
034545 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
034551 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 13
034556 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 11, prevLogTerm: 3, leaderCommit: 11, entries: 1
034560 APND Server 4 sending appendEntries to 3 | nextIndex: 12, logLength: 13
034563 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
034569 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
034570 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 11, prevLogTerm: 3, leaderCommit: 11, entries: 1
035551 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
035552 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 13
035556 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
035556 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 13
035560 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
035563 APND Server 4 sending appendEntries to 0 | nextIndex: 13, logLength: 13
035564 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
035566 APND Server 4 sending appendEntries to 3 | nextIndex: 13, logLength: 13
035571 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 12, prevLogTerm: 3, leaderCommit: 12, entries: 0
035572 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 12, prevLogTerm: 3, leaderCommit: 12, entries: 0
035723 LOG1 Server 4 received command 4683268064165930675 | term: 3, index: 13
036554 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
036555 APND Server 4 sending appendEntries to 3 | nextIndex: 13, logLength: 14
036557 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
036558 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 14
036561 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 14
036564 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 12, prevLogTerm: 3, leaderCommit: 12, entries: 1
036565 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
036566 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
036565 APND Server 4 sending appendEntries to 0 | nextIndex: 13, logLength: 14
036572 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 12, prevLogTerm: 3, leaderCommit: 12, entries: 1
037301 VOTE Server 2 started election for term 7
037565 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 14
037566 APND Server 4 sending appendEntries to 0 | nextIndex: 14, logLength: 14
037566 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
037569 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
037570 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 14
037571 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
037574 APND Server 4 sending appendEntries to 3 | nextIndex: 14, logLength: 14
037576 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
037577 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 13, prevLogTerm: 3, leaderCommit: 13, entries: 0
037581 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 13, prevLogTerm: 3, leaderCommit: 13, entries: 0
037809 LOG1 Server 4 received command 4753710666763885206 | term: 3, index: 14
038574 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
038576 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
038578 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
038578 APND Server 4 sending appendEntries to 3 | nextIndex: 14, logLength: 15
038583 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
038584 APND Server 4 sending appendEntries to 0 | nextIndex: 14, logLength: 15
038590 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 15
038594 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 15
038614 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 13, prevLogTerm: 3, leaderCommit: 13, entries: 1
038618 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 13, prevLogTerm: 3, leaderCommit: 13, entries: 1
039588 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
039589 APND Server 4 sending appendEntries to 3 | nextIndex: 15, logLength: 15
039591 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 15
039592 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
039593 APND Server 4 sending appendEntries to 0 | nextIndex: 15, logLength: 15
039600 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 15
039613 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
039616 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 14, prevLogTerm: 3, leaderCommit: 14, entries: 0
039618 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
039620 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 14, prevLogTerm: 3, leaderCommit: 14, entries: 0
039701 LOG1 Server 4 received command 6441902652818615426 | term: 3, index: 15
040599 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
040599 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 16
040605 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
040607 APND Server 4 sending appendEntries to 0 | nextIndex: 15, logLength: 16
040609 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
040611 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 16
040619 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
040620 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 14, prevLogTerm: 3, leaderCommit: 14, entries: 1
040619 APND Server 4 sending appendEntries to 3 | nextIndex: 15, logLength: 16
040638 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 14, prevLogTerm: 3, leaderCommit: 14, entries: 1
041602 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
041604 APND Server 4 sending appendEntries to 3 | nextIndex: 16, logLength: 16
041606 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
041607 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 16
041614 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 15, prevLogTerm: 3, leaderCommit: 15, entries: 0
041618 APND Server 4 sending appendEntries to 0 | nextIndex: 16, logLength: 16
041619 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 16
041619 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
041621 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
041635 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 15, prevLogTerm: 3, leaderCommit: 15, entries: 0
041781 LOG1 Server 4 received command 8609668754667310038 | term: 3, index: 16
042006 VOTE Server 2 started election for term 8
042603 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
042605 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 17
042607 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
042608 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
042608 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 17
042614 APND Server 4 sending appendEntries to 0 | nextIndex: 16, logLength: 17
042617 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
042617 APND Server 4 sending appendEntries to 3 | nextIndex: 16, logLength: 17
042623 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 15, prevLogTerm: 3, leaderCommit: 15, entries: 1
042625 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 15, prevLogTerm: 3, leaderCommit: 15, entries: 1
043612 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 17
043613 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
043615 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
043616 APND Server 4 sending appendEntries to 0 | nextIndex: 17, logLength: 17
043617 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
043618 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 17
043622 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
043623 APND Server 4 sending appendEntries to 3 | nextIndex: 17, logLength: 17
043623 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 16, prevLogTerm: 3, leaderCommit: 16, entries: 0
043628 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 16, prevLogTerm: 3, leaderCommit: 16, entries: 0
043842 LOG1 Server 4 received command 2019526921781692257 | term: 3, index: 17
044624 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 18
044627 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
044628 APND Server 4 sending appendEntries to 0 | nextIndex: 17, logLength: 18
044640 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
044644 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 16, prevLogTerm: 3, leaderCommit: 16, entries: 1
044648 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 18
044657 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
044668 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
044669 APND Server 4 sending appendEntries to 3 | nextIndex: 17, logLength: 18
044682 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 16, prevLogTerm: 3, leaderCommit: 16, entries: 1
045634 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 18
045636 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
045637 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 18
045642 APND Server 4 sending appendEntries to 0 | nextIndex: 18, logLength: 18
045641 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
045645 APND Server 4 sending appendEntries to 3 | nextIndex: 18, logLength: 18
045647 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
045648 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
045651 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 17, prevLogTerm: 3, leaderCommit: 17, entries: 0
